profile_ID,DOB,Contact_type,Gender,Pack_ID,Start_Date,Status,Upgradable,Validity_End,Country,State,avg_dur,num_devs,freq_used_dev,Subscription Type,Billing Type,Customer Longevity
alexisharris,9/6/2005,Telegram,Male,432272,6/22/2021,ACTIVE,YES,11/17/2022,India,West Bengal,1359.0666666666666,15,FireTV,12,Paytm,4
douglas23,4/12/1999,Telegram,Male,432395,8/14/2022,INACTIVE,NO,11/10/2022,India,West Bengal,1039.3636363636363,11,PC/Laptop,3,NetBanking,2
beasleystephen,6/11/2015,Telegram,Female,432475,3/23/2022,INACTIVE,YES,12/14/2022,India,West Bengal,1242.4705882352941,17,PC/Laptop,6,NetBanking,3
joshua59,11/16/2021,Telegram,Female,432726,9/21/2022,ACTIVE,NO,12/10/2022,India,West Bengal,788.4375,16,PC/Laptop,12,Paytm,4
jfrazier,7/26/1989,Telegram,Male,432998,3/11/2021,INACTIVE,NO,11/30/2022,India,West Bengal,1045.3333333333333,18,FireTV,6,NetBanking,3
elizabethlopez,3/17/1989,Telegram,Female,433069,5/24/2022,ACTIVE,NO,11/15/2022,India,West Bengal,1692.6315789473683,19,FireTV,6,NetBanking,3
veronica91,8/26/1992,Telegram,Male,433153,7/20/2021,ACTIVE,YES,12/14/2022,India,West Bengal,806.6086956521739,23,PC/Laptop,3,NetBanking,2
drobertson,5/31/2001,Telegram,Male,432235,6/27/2022,INACTIVE,NO,12/15/2022,India,Chhattisgarh,1270.157894736842,19,PC/Laptop,1,Paytm,1
pollardbenjamin,11/14/2021,Telegram,Male,432264,6/25/2022,ACTIVE,NO,12/31/2022,India,Chhattisgarh,1698.5263157894738,19,iPad,6,NetBanking,3
grayhenry,9/5/1992,Telegram,Female,432355,11/23/2022,INACTIVE,NO,12/22/2022,India,Chhattisgarh,1623.1875,16,Android Phone,3,NetBanking,2
christianjohnson,6/14/2015,Telegram,Male,432464,1/30/2022,ACTIVE,YES,12/20/2022,India,Chhattisgarh,971.375,16,PC/Laptop,12,Paytm,4
michael97,4/3/2015,Telegram,Female,432487,9/13/2022,INACTIVE,YES,11/14/2022,India,Chhattisgarh,1033.3333333333333,42,PC/Laptop,6,NetBanking,3
madisonjohnson,2/1/1997,Telegram,Male,432572,3/5/2022,ACTIVE,YES,12/11/2022,India,Chhattisgarh,918.3333333333334,9,FireTV,3,NetBanking,2
johnellison,4/26/1992,Telegram,Male,432856,4/17/2022,ACTIVE,YES,11/18/2022,India,Chhattisgarh,1010.3,10,PC/Laptop,3,NetBanking,2
stephaniesmith,8/26/1989,Telegram,Male,433036,9/18/2021,ACTIVE,YES,11/16/2022,India,Chhattisgarh,1121.6666666666667,12,PC/Laptop,12,Paytm,4
cduncan,1/31/2001,Telegram,Male,432240,3/25/2022,ACTIVE,YES,12/12/2022,India,Uttar Pradesh,1193.7,20,Apple TV,12,Paytm,4
bianca87,8/29/2015,Telegram,Male,432461,6/14/2021,INACTIVE,NO,11/30/2022,India,Uttar Pradesh,1509.3333333333333,15,FireTV,12,Paytm,4
oliverwillie,11/3/1992,Telegram,Male,432589,12/15/2021,ACTIVE,NO,12/8/2022,India,Uttar Pradesh,777.4347826086956,23,FireTV,3,NetBanking,2
elizabeth50,3/19/1992,Telegram,Female,432857,9/4/2022,INACTIVE,NO,12/16/2022,India,Uttar Pradesh,739.375,16,FireTV,3,NetBanking,2
lorihernandez,8/6/1992,Telegram,Female,432886,2/25/2022,INACTIVE,NO,11/30/2022,India,Uttar Pradesh,2487.235294117647,17,Android Phone,1,Paytm,1
alexander80,6/30/1993,Telegram,Male,433126,5/3/2022,ACTIVE,NO,12/24/2022,India,Uttar Pradesh,1215.3846153846155,13,FireTV,12,Paytm,4
rroberts,10/6/2000,Telegram,Male,432202,2/7/2022,INACTIVE,YES,12/1/2022,India,Andhra Pradesh,800.1666666666666,24,FireTV,3,NetBanking,2
victor93,12/7/2021,Telegram,Male,432233,2/10/2022,ACTIVE,YES,12/9/2022,India,Andhra Pradesh,856.2777777777778,18,PC/Laptop,6,NetBanking,3
ugonzales,3/25/1991,Telegram,Female,432635,5/28/2021,INACTIVE,NO,11/28/2022,India,Andhra Pradesh,1170.6666666666667,12,Apple TV,12,Paytm,4
amywilliams,12/10/2021,Telegram,Female,432680,7/5/2022,INACTIVE,YES,11/30/2022,India,Andhra Pradesh,985.9166666666666,12,iPhone,3,NetBanking,2
adamsmatthew,10/15/1989,Telegram,Female,433007,9/8/2022,INACTIVE,YES,11/23/2022,India,Andhra Pradesh,1164.0,14,PC/Laptop,6,NetBanking,3
ebauer,7/1/1989,Telegram,Female,433011,10/21/2022,INACTIVE,YES,11/21/2022,India,Andhra Pradesh,1218.1052631578948,19,FireTV,12,Paytm,4
ychambers,8/30/1993,Telegram,Male,433129,10/15/2021,ACTIVE,YES,12/27/2022,India,Andhra Pradesh,1009.3684210526316,19,FireTV,12,Paytm,4
ericksonvictoria,6/19/2001,Telegram,Male,432248,6/27/2022,INACTIVE,NO,12/25/2022,India,Madhya Pradesh,1589.642857142857,14,Android Phone,12,Paytm,4
darrellcooke,1/27/2005,Telegram,Female,432287,8/22/2021,ACTIVE,NO,12/22/2022,India,Madhya Pradesh,1351.4705882352941,17,PC/Laptop,3,NetBanking,2
louiscoleman,7/3/1997,Telegram,Female,432581,4/10/2022,ACTIVE,YES,12/2/2022,India,Madhya Pradesh,942.5714285714286,21,FireTV,12,Paytm,4
sanchezlawrence,12/7/2021,Telegram,Male,432685,1/21/2022,ACTIVE,NO,12/2/2022,India,Madhya Pradesh,860.6,15,FireTV,3,NetBanking,2
owenkristi,10/23/1992,Telegram,Male,432850,7/11/2022,INACTIVE,NO,11/10/2022,India,Madhya Pradesh,1714.7692307692307,13,Android Phone,3,NetBanking,2
jessicajohnson,9/14/2006,Telegram,Female,432922,11/2/2022,ACTIVE,NO,12/24/2022,India,Madhya Pradesh,1423.75,24,Android TV,3,NetBanking,2
qberry,12/7/2021,Telegram,Male,432975,1/26/2021,INACTIVE,YES,11/20/2022,India,Madhya Pradesh,1769.7333333333333,15,FireTV,12,Paytm,4
rodriguezamy,8/1/1992,Telegram,Male,433103,5/30/2022,INACTIVE,NO,11/13/2022,India,Madhya Pradesh,1001.25,20,FireTV,3,NetBanking,2
hannahwilliams,4/7/2001,Telegram,Bigender,432228,12/19/2021,INACTIVE,NO,12/5/2022,India,Himachal Pradesh,1414.6666666666667,21,Android TV,3,NetBanking,2
sara00,12/27/2021,Telegram,Female,432247,3/8/2022,INACTIVE,NO,12/31/2022,India,Himachal Pradesh,1780.0714285714287,14,FireTV,3,NetBanking,2
gglover,4/8/1992,Telegram,Female,432338,6/20/2021,INACTIVE,NO,12/13/2022,India,Himachal Pradesh,1430.5,22,FireTV,6,NetBanking,3
hwilson,2/28/1999,Telegram,Female,432397,8/11/2022,INACTIVE,YES,12/24/2022,India,Himachal Pradesh,1383.4705882352941,17,PC/Laptop,6,NetBanking,3
hamiltonhunter,5/27/2015,Telegram,Male,432504,3/25/2021,INACTIVE,NO,12/6/2022,India,Himachal Pradesh,613.1904761904761,21,FireTV,3,NetBanking,2
fbridges,1/26/2015,Telegram,Female,432515,4/3/2022,INACTIVE,YES,11/29/2022,India,Himachal Pradesh,1536.608695652174,23,PC/Laptop,3,NetBanking,2
mcdanielalisha,5/24/2010,Telegram,Male,432550,9/5/2021,INACTIVE,YES,11/15/2022,India,Himachal Pradesh,1298.8695652173913,23,FireTV,12,Paytm,4
emosley,10/17/1993,Telegram,Female,432674,8/19/2021,INACTIVE,YES,12/5/2022,India,Himachal Pradesh,795.56,25,FireTV,6,NetBanking,3
jermainewallace,6/28/1993,Telegram,Non-binary,432678,6/8/2021,ACTIVE,NO,11/28/2022,India,Himachal Pradesh,1640.95,20,FireTV,12,Paytm,4
qmccall,1/4/1992,Telegram,Male,432706,1/25/2021,ACTIVE,YES,11/21/2022,India,Himachal Pradesh,1260.7,20,Android Phone,3,NetBanking,2
kevin32,3/13/1998,Telegram,Agender,432838,7/28/2021,ACTIVE,YES,12/7/2022,India,Himachal Pradesh,1006.6,15,PC/Laptop,12,Paytm,4
laura26,12/24/2021,Telegram,Agender,432936,3/24/2021,INACTIVE,NO,11/18/2022,India,Himachal Pradesh,1271.3157894736842,19,PC/Laptop,3,NetBanking,2
wolfederek,1/15/2005,Telegram,Genderqueer,432261,1/25/2022,ACTIVE,NO,11/25/2022,India,Arunachal Pradesh,1070.090909090909,22,FireTV,12,Paytm,4
veronicarichardson,5/6/2015,Telegram,Male,432486,5/13/2021,INACTIVE,YES,12/2/2022,India,Arunachal Pradesh,1507.1739130434783,23,FireTV,1,Paytm,1
carlosperez,2/26/1992,WhatsApp,Female,432176,3/29/2021,ACTIVE,NO,11/22/2022,India,Goa,1263.25,20,FireTV,3,NetBanking,2
opena,11/29/2021,WhatsApp,Polygender,432420,7/12/2021,ACTIVE,NO,11/30/2022,India,Goa,1305.8333333333333,12,PC/Laptop,12,Paytm,4
denise60,1/25/1992,WhatsApp,Male,432443,8/10/2021,INACTIVE,NO,12/24/2022,India,Goa,1171.6923076923076,13,PC/Laptop,12,Paytm,4
leonardpayne,12/23/2021,WhatsApp,Male,432746,4/9/2021,ACTIVE,YES,11/8/2022,India,Goa,1399.3076923076924,13,PC/Laptop,6,NetBanking,3
ashleymckinney,8/1/1998,WhatsApp,Male,432836,6/5/2021,INACTIVE,NO,11/17/2022,India,Goa,1602.6,20,PC/Laptop,12,Paytm,4
annamorgan,3/26/2006,WhatsApp,Male,432929,6/3/2021,INACTIVE,NO,11/24/2022,India,Goa,2877.764705882353,17,PC/Laptop,6,NetBanking,3
mbarker,11/4/1996,WhatsApp,Female,432159,2/9/2022,INACTIVE,YES,11/15/2022,India,Assam,1270.28,25,FireTV,12,Paytm,4
linda02,11/11/2021,WhatsApp,Male,432200,2/22/2021,INACTIVE,NO,11/27/2022,India,Assam,1119.0,18,FireTV,6,NetBanking,3
paigeklein,4/27/1992,WhatsApp,Male,432339,5/16/2022,INACTIVE,NO,12/1/2022,India,Assam,1679.3157894736842,19,FireTV,12,Paytm,4
emmaramos,10/31/1999,WhatsApp,Genderfluid,432375,4/28/2022,INACTIVE,YES,12/26/2022,India,Assam,1383.1052631578948,19,Android TV,12,Paytm,4
dolson,9/17/1999,WhatsApp,Male,432385,11/2/2022,INACTIVE,NO,11/19/2022,India,Assam,947.1333333333333,15,iPhone,1,Paytm,1
rgarcia,9/17/1999,WhatsApp,Female,432391,7/27/2021,ACTIVE,YES,12/30/2022,India,Assam,1072.0625,16,Android Phone,12,Paytm,4
doughertycarrie,9/6/1994,WhatsApp,Female,432415,2/28/2021,INACTIVE,NO,12/23/2022,India,Assam,849.75,20,Android Phone,1,Paytm,1
ebarnes,8/30/1997,WhatsApp,Female,432561,7/2/2022,INACTIVE,YES,12/20/2022,India,Assam,1036.9444444444443,18,PC/Laptop,6,NetBanking,3
samanthataylor,12/8/2021,WhatsApp,Female,432770,5/5/2022,INACTIVE,YES,12/31/2022,India,Assam,862.3809523809524,21,Android Phone,3,NetBanking,2
carriemorgan,4/13/1992,WhatsApp,Male,432872,1/15/2021,ACTIVE,YES,11/28/2022,India,Assam,745.5714285714286,14,Android Phone,1,Paytm,1
patriciadorsey,8/10/1989,WhatsApp,Female,433085,5/2/2022,ACTIVE,YES,12/6/2022,India,Assam,1468.1176470588234,17,FireTV,3,NetBanking,2
bennettaustin,8/3/2015,WhatsApp,Female,432488,6/20/2022,INACTIVE,YES,11/29/2022,India,Bihar,2046.1,10,Android Phone,12,Paytm,4
victorialandry,3/14/1997,WhatsApp,Male,432562,10/25/2021,INACTIVE,NO,12/24/2022,India,Bihar,990.65,20,PC/Laptop,3,NetBanking,2
weaversara,10/24/1997,WhatsApp,Male,432578,6/21/2022,ACTIVE,YES,12/20/2022,India,Bihar,1628.25,12,FireTV,12,Paytm,4
kingnicholas,12/23/2021,WhatsApp,Female,432579,3/5/2021,INACTIVE,NO,11/18/2022,India,Bihar,1077.2222222222222,18,Android TV,12,Paytm,4
melissa13,9/3/1992,WhatsApp,Female,432624,10/8/2022,INACTIVE,YES,11/10/2022,India,Bihar,585.125,16,FireTV,1,Paytm,1
jeffery61,2/9/1991,WhatsApp,Female,432643,9/9/2021,ACTIVE,YES,11/19/2022,India,Bihar,1322.0,22,Android TV,12,Paytm,4
sullivanricardo,12/9/2021,WhatsApp,Male,432645,8/16/2021,ACTIVE,NO,12/22/2022,India,Bihar,782.6363636363636,22,Apple TV,3,NetBanking,2
kimmartin,12/24/2021,WhatsApp,Female,432741,10/21/2022,INACTIVE,YES,12/11/2022,India,Bihar,718.4375,16,PC/Laptop,6,NetBanking,3
kathleen15,10/15/1998,WhatsApp,Male,432823,3/13/2022,INACTIVE,NO,12/31/2022,India,Bihar,1684.2105263157894,18,FireTV,12,Paytm,4
becklindsey,11/26/2021,WhatsApp,Male,432842,10/9/2021,ACTIVE,YES,12/29/2022,India,Bihar,1526.4666666666667,15,FireTV,12,Paytm,4
gchen,9/6/1992,WhatsApp,Female,432844,8/20/2021,ACTIVE,NO,12/15/2022,India,Bihar,1006.4375,16,PC/Laptop,6,NetBanking,3
kellywilliams,6/9/1989,WhatsApp,Male,433062,1/21/2022,INACTIVE,NO,11/19/2022,India,Bihar,993.1,20,PC/Laptop,12,Paytm,4
jjones,10/27/1993,WhatsApp,Male,433105,6/22/2021,INACTIVE,YES,12/1/2022,India,Bihar,1215.4736842105262,18,FireTV,6,NetBanking,3
zunigaashley,1/4/1993,WhatsApp,Male,433149,1/18/2022,INACTIVE,NO,11/22/2022,India,Bihar,1489.8333333333333,30,FireTV,6,NetBanking,3
cfernandez,3/1/1986,WhatsApp,Male,432185,6/24/2021,INACTIVE,YES,12/29/2022,India,Kerala,1195.8333333333333,18,iPad,12,Paytm,4
barrettwilliam,7/8/2001,WhatsApp,Female,432221,12/13/2021,ACTIVE,NO,12/16/2022,India,Kerala,1001.4285714285714,14,PC/Laptop,12,Paytm,4
jeffreylewis,3/1/2005,WhatsApp,Female,432249,5/23/2021,INACTIVE,NO,12/1/2022,India,Kerala,1203.4705882352941,17,FireTV,12,Paytm,4
randall60,8/13/2015,WhatsApp,Male,432499,11/25/2021,ACTIVE,YES,12/28/2022,India,Kerala,1215.7333333333333,15,PC/Laptop,12,Paytm,4
jameslopez,7/25/2010,WhatsApp,Male,432531,12/25/2021,ACTIVE,YES,12/23/2022,India,Kerala,2545.285714285714,14,PC/Laptop,12,Paytm,4
julianwilliams,1/25/1997,WhatsApp,Male,432574,8/5/2021,INACTIVE,YES,12/24/2022,India,Kerala,1179.45,20,PC/Laptop,3,NetBanking,2
adam76,10/8/1991,WhatsApp,Female,432653,8/23/2022,ACTIVE,NO,12/25/2022,India,Kerala,1230.4375,16,Android TV,12,Paytm,4
uknapp,10/6/1992,WhatsApp,Male,432846,4/21/2021,INACTIVE,NO,11/28/2022,India,Kerala,1510.764705882353,17,PC/Laptop,12,Paytm,4
rogersxavier,8/5/1992,WhatsApp,Female,432895,7/22/2022,ACTIVE,YES,12/19/2022,India,Kerala,757.6428571428571,14,FireTV,12,Paytm,4
cjordan,3/21/2006,WhatsApp,Genderfluid,432956,2/4/2021,INACTIVE,YES,11/15/2022,India,Kerala,1526.4666666666667,15,FireTV,12,Paytm,4
richardsrandy,7/14/1989,WhatsApp,Male,433049,4/20/2022,INACTIVE,YES,11/24/2022,India,Kerala,1438.2,15,FireTV,12,Paytm,4
misty52,5/3/1986,WhatsApp,Male,432191,2/18/2022,INACTIVE,YES,11/22/2022,India,Odisha,1063.55,20,PC/Laptop,1,Paytm,1
rivascody,2/27/2000,WhatsApp,Female,432210,1/10/2021,INACTIVE,NO,12/24/2022,India,Odisha,1023.2105263157895,19,Android Phone,3,NetBanking,2
kelsey73,11/11/2021,WhatsApp,Female,432216,8/31/2022,INACTIVE,YES,12/3/2022,India,Odisha,1053.7,20,FireTV,12,Paytm,4
gloversheila,10/29/2005,WhatsApp,Female,432306,8/25/2021,ACTIVE,NO,11/22/2022,India,Odisha,864.4285714285714,21,FireTV,3,NetBanking,2
renee21,1/31/1992,WhatsApp,Agender,432446,8/12/2021,ACTIVE,NO,12/28/2022,India,Odisha,883.2142857142857,14,PC/Laptop,12,Paytm,4
deanmorris,7/1/1992,WhatsApp,Female,432604,4/12/2022,INACTIVE,YES,12/23/2022,India,Odisha,1117.5882352941176,17,PC/Laptop,3,NetBanking,2
dennispotts,9/2/1992,WhatsApp,Female,432608,6/20/2021,INACTIVE,NO,12/26/2022,India,Odisha,1479.0,18,FireTV,3,NetBanking,2
brucemartinez,7/2/1992,WhatsApp,Male,432662,7/29/2021,ACTIVE,NO,11/30/2022,India,Odisha,868.8636363636364,22,FireTV,12,Paytm,4
samantha97,9/9/2002,WhatsApp,Female,432774,4/1/2022,ACTIVE,YES,11/25/2022,India,Odisha,1473.304347826087,23,PC/Laptop,3,NetBanking,2
andrewpeterson,4/2/1989,WhatsApp,Male,433070,5/21/2021,INACTIVE,NO,12/8/2022,India,Odisha,1420.0,16,Apple TV,12,Paytm,4
jwallace,11/3/1992,WhatsApp,Female,432373,10/24/2022,ACTIVE,NO,11/26/2022,India,Punjab,1031.75,16,FireTV,6,NetBanking,3
howard24,8/31/1992,WhatsApp,Bigender,432918,4/2/2021,ACTIVE,YES,12/24/2022,India,Punjab,1258.0555555555557,18,FireTV,12,Paytm,4
scottshields,11/23/2021,WhatsApp,Male,432184,2/26/2022,ACTIVE,NO,12/20/2022,India,Sikkim,1505.7368421052631,19,iPhone,6,NetBanking,3
adamjohnson,7/16/1992,WhatsApp,Genderqueer,432361,8/16/2021,INACTIVE,YES,12/15/2022,India,Sikkim,1815.4814814814815,26,PC/Laptop,12,Paytm,4
carroyo,7/21/1996,WhatsApp,Male,432165,10/22/2021,ACTIVE,YES,12/26/2022,India,Gujarat,1395.1538461538462,13,Apple TV,12,Paytm,4
derek81,1/1/2001,WhatsApp,Male,432241,6/16/2022,ACTIVE,NO,12/5/2022,India,Gujarat,725.0,16,PC/Laptop,3,NetBanking,2
kaylagarcia,4/9/2005,WhatsApp,Female,432305,4/19/2021,INACTIVE,YES,11/25/2022,India,Gujarat,1542.4615384615386,13,Android Phone,12,Paytm,4
shannon62,12/21/2021,WhatsApp,Female,432315,11/19/2022,INACTIVE,YES,11/28/2022,India,Gujarat,1924.6,10,Android Phone,6,NetBanking,3
mariawhite,6/1/1992,WhatsApp,Male,432350,11/13/2022,ACTIVE,NO,11/29/2022,India,Gujarat,1237.909090909091,22,FireTV,12,Paytm,4
john12,12/22/2021,WhatsApp,Male,432567,3/26/2022,INACTIVE,YES,12/10/2022,India,Gujarat,1790.6666666666667,12,PC/Laptop,12,Paytm,4
brittanywilliams,6/17/2002,WhatsApp,Male,432748,3/14/2021,ACTIVE,NO,12/29/2022,India,Gujarat,796.0555555555555,18,iPad,12,Paytm,4
pmiller,2/4/1998,WhatsApp,Male,432818,2/13/2021,INACTIVE,NO,12/23/2022,India,Gujarat,1221.6666666666667,21,PC/Laptop,12,Paytm,4
erinsnyder,12/12/2021,WhatsApp,Male,433012,2/15/2022,ACTIVE,YES,11/22/2022,India,Gujarat,828.2631578947369,19,PC/Laptop,3,NetBanking,2
wilcoxgail,8/20/1989,WhatsApp,Male,433013,2/11/2022,INACTIVE,YES,11/17/2022,India,Gujarat,1667.4761904761904,21,PC/Laptop,12,Paytm,4
williamsdavid,12/17/2021,WhatsApp,Male,433109,6/20/2022,INACTIVE,NO,11/24/2022,India,Gujarat,1319.4444444444443,18,FireTV,12,Paytm,4
tricia58,10/4/1986,WhatsApp,Female,432188,6/18/2021,INACTIVE,NO,11/22/2022,India,Haryana,1922.1052631578948,19,FireTV,12,Paytm,4
tina31,6/28/1992,WhatsApp,Female,432342,1/10/2021,ACTIVE,NO,12/29/2022,India,Haryana,880.5,10,FireTV,12,Paytm,4
ipotter,3/17/2015,WhatsApp,Male,432490,8/19/2022,ACTIVE,NO,12/4/2022,India,Haryana,1358.3125,16,FireTV,3,NetBanking,2
juarezmark,9/29/1992,WhatsApp,Male,432615,4/1/2022,INACTIVE,YES,11/28/2022,India,Haryana,896.8181818181819,11,PC/Laptop,1,Paytm,1
amy46,10/22/1993,WhatsApp,Male,432688,12/3/2021,ACTIVE,NO,12/8/2022,India,Haryana,1851.8333333333333,18,FireTV,6,NetBanking,3
jamesgraves,8/3/1992,WhatsApp,Female,432703,9/22/2022,INACTIVE,NO,11/26/2022,India,Haryana,1378.909090909091,22,PC/Laptop,12,Paytm,4
danielle77,8/24/1992,WhatsApp,Male,432889,1/3/2021,INACTIVE,NO,11/15/2022,India,Haryana,941.75,16,FireTV,3,NetBanking,2
shammond,5/23/2001,WhatsApp,Female,432226,2/21/2022,INACTIVE,YES,12/26/2022,India,Manipur,1676.1052631578948,19,FireTV,1,Paytm,1
thomasking,5/2/2010,WhatsApp,Female,432546,10/9/2021,INACTIVE,YES,12/30/2022,India,Manipur,1384.3529411764705,17,PC/Laptop,3,NetBanking,2
cody12,1/16/1997,WhatsApp,Female,432565,10/18/2021,INACTIVE,NO,11/19/2022,India,Manipur,1229.5333333333333,15,Apple TV,6,NetBanking,3
carolynlittle,11/11/2021,WhatsApp,Female,432618,3/5/2021,INACTIVE,YES,12/6/2022,India,Manipur,784.8888888888889,18,FireTV,12,Paytm,4
brent43,10/22/1992,WhatsApp,Female,432654,2/24/2022,ACTIVE,YES,11/10/2022,India,Manipur,2139.5384615384614,13,FireTV,12,Paytm,4
marcus94,11/3/1993,WhatsApp,Male,432692,4/27/2021,INACTIVE,NO,11/17/2022,India,Manipur,1444.3333333333333,24,FireTV,12,Paytm,4
sarah01,6/11/2002,WhatsApp,Non-binary,432778,5/25/2021,ACTIVE,YES,12/29/2022,India,Manipur,1572.5185185185185,26,FireTV,3,NetBanking,2
keith69,12/1/2021,WhatsApp,Female,432875,5/6/2021,ACTIVE,YES,11/27/2022,India,Manipur,1577.6,15,PC/Laptop,12,Paytm,4
kimberly89,10/12/1989,WhatsApp,Female,432993,10/1/2021,INACTIVE,YES,12/14/2022,India,Manipur,1554.5,18,PC/Laptop,3,NetBanking,2
smithjordan,11/15/2021,WhatsApp,Bigender,433015,4/10/2022,ACTIVE,YES,11/19/2022,India,Manipur,1794.5,16,PC/Laptop,6,NetBanking,3
mkoch,5/19/2001,WhatsApp,Male,432244,10/20/2021,INACTIVE,NO,11/22/2022,India,Mizoram,1801.3333333333333,18,PC/Laptop,6,NetBanking,3
buchananamy,1/28/1992,WhatsApp,Male,432309,11/1/2022,ACTIVE,YES,12/13/2022,India,Mizoram,1981.75,12,FireTV,3,NetBanking,2
xtorres,9/28/1992,WhatsApp,Male,432336,5/30/2021,ACTIVE,NO,11/22/2022,India,Mizoram,1574.3333333333333,18,FireTV,1,Paytm,1
brittany70,11/15/2021,WhatsApp,Female,432402,3/27/2021,INACTIVE,YES,12/20/2022,India,Mizoram,1142.3333333333333,36,Android TV,3,NetBanking,2
pamela94,3/28/2015,WhatsApp,Female,432456,2/23/2022,INACTIVE,YES,12/15/2022,India,Mizoram,1932.7894736842106,19,FireTV,12,Paytm,4
jenna88,10/8/2002,WhatsApp,Female,432744,1/14/2022,INACTIVE,YES,11/28/2022,India,Mizoram,1361.5,22,FireTV,3,NetBanking,2
gchurch,6/10/2002,WhatsApp,Female,432747,2/8/2022,ACTIVE,YES,11/18/2022,India,Mizoram,1658.0588235294117,17,FireTV,6,NetBanking,3
arthurwalton,12/9/2021,WhatsApp,Male,432759,1/8/2022,ACTIVE,NO,12/12/2022,India,Mizoram,1317.9444444444443,18,PC/Laptop,12,Paytm,4
sharpryan,8/20/1998,WhatsApp,Male,432839,5/31/2021,ACTIVE,NO,12/30/2022,India,Mizoram,1103.625,24,FireTV,3,NetBanking,2
maldonadobrandy,4/16/1989,WhatsApp,Female,433055,3/14/2022,INACTIVE,YES,11/19/2022,India,Mizoram,1219.4,20,PC/Laptop,12,Paytm,4
rachelbradford,1/19/1989,WhatsApp,Male,433063,9/27/2021,INACTIVE,YES,12/12/2022,India,Mizoram,978.7894736842105,19,iPad,12,Paytm,4
ncherry,5/1/2000,WhatsApp,Male,432195,8/30/2021,INACTIVE,NO,11/15/2022,India,Tripura,1456.409090909091,22,FireTV,3,NetBanking,2
anthonyramos,6/17/1992,WhatsApp,Male,432369,7/10/2022,INACTIVE,NO,12/5/2022,India,Tripura,1258.8695652173913,23,Android TV,6,NetBanking,3
mary39,7/4/2002,WhatsApp,Female,432730,10/21/2021,INACTIVE,NO,12/8/2022,India,Tripura,1815.9375,16,FireTV,12,Paytm,4
elizabeth73,1/21/2002,WhatsApp,Genderfluid,432787,10/8/2021,ACTIVE,NO,11/10/2022,India,Tripura,1468.7777777777778,27,PC/Laptop,12,Paytm,4
hardinjennifer,4/28/2002,WhatsApp,Male,432797,3/9/2021,ACTIVE,YES,12/25/2022,India,Tripura,1207.05,20,FireTV,6,NetBanking,3
kevin83,7/8/2002,WhatsApp,Male,432801,9/25/2021,ACTIVE,NO,12/18/2022,India,Tripura,1575.0,14,FireTV,12,Paytm,4
vasquezphilip,4/2/2006,WhatsApp,Non-binary,432954,11/4/2021,ACTIVE,NO,12/16/2022,India,Tripura,1243.6521739130435,23,FireTV,3,NetBanking,2
alison69,9/22/1989,WhatsApp,Female,433073,5/26/2022,INACTIVE,YES,11/17/2022,India,Tripura,1884.0,10,Android Phone,6,NetBanking,3
ewatkins,7/4/1989,WhatsApp,Female,433083,11/6/2022,INACTIVE,NO,11/21/2022,India,Tripura,829.6315789473684,19,PC/Laptop,12,Paytm,4
marykelley,10/11/1993,WhatsApp,Male,433125,11/18/2021,ACTIVE,NO,12/7/2022,India,Tripura,2497.75,16,PC/Laptop,6,NetBanking,3
nmanning,10/16/2000,WhatsApp,Male,432204,9/10/2022,INACTIVE,YES,11/29/2022,India,Nagaland,1496.6666666666667,18,PC/Laptop,3,NetBanking,2
jacobmays,7/18/2005,WhatsApp,Male,432273,2/13/2021,INACTIVE,NO,12/14/2022,India,Nagaland,1057.2142857142858,14,PC/Laptop,3,NetBanking,2
mcbridecharles,12/12/2021,WhatsApp,Male,432472,10/25/2022,INACTIVE,NO,12/10/2022,India,Nagaland,994.7826086956521,23,FireTV,12,Paytm,4
haleymichael,2/13/2015,WhatsApp,Male,432484,8/27/2022,INACTIVE,NO,12/28/2022,India,Nagaland,1271.2727272727273,22,PC/Laptop,12,Paytm,4
narnold,12/13/2021,WhatsApp,Male,432601,5/17/2022,ACTIVE,YES,11/22/2022,India,Nagaland,1852.8947368421052,19,Android Phone,12,Paytm,4
lauracarter,7/6/1993,WhatsApp,Male,432669,9/24/2021,INACTIVE,NO,12/21/2022,India,Nagaland,563.2777777777778,18,FireTV,6,NetBanking,3
tdalton,12/6/2021,WhatsApp,Female,432788,2/9/2022,INACTIVE,YES,12/4/2022,India,Nagaland,1386.142857142857,7,FireTV,12,Paytm,4
jenniferstafford,5/15/2006,WhatsApp,Genderfluid,432961,6/21/2021,INACTIVE,YES,11/27/2022,India,Nagaland,1203.5,20,FireTV,3,NetBanking,2
kcarson,11/2/1989,WhatsApp,Female,433064,3/14/2021,ACTIVE,YES,12/31/2022,India,Nagaland,936.4736842105264,19,FireTV,12,Paytm,4
mckayrobert,3/30/1992,WhatsApp,Male,433088,4/21/2021,ACTIVE,NO,12/20/2022,India,Nagaland,1634.1363636363637,22,PC/Laptop,12,Paytm,4
robrien,10/6/1993,WhatsApp,Female,433150,9/26/2022,ACTIVE,YES,11/26/2022,India,Nagaland,1310.4444444444443,27,FireTV,3,NetBanking,2
craigadam,8/2/2005,WhatsApp,Female,432252,7/18/2022,ACTIVE,NO,12/17/2022,India,Jharkhand,1440.0555555555557,18,Android TV,12,Paytm,4
